form	pos	lemma
den	PD(type=d-p,position=free)	de
ghenen	PD(type=d-p,position=free)	gene
die	PD(type=d-p,position=free)	die
niet	PD(type=indef,position=free)	niet
goets	NOU-C(number=sg)	goed
en	ADV(type=reg)	ne
selen	VRB(finiteness=fin,tense=pres)	zullen
hebben	VRB(finiteness=inf)	hebben
gedaen	VRB(finiteness=pastpart)	doen
maer	CONJ(type=coor)	maar
quaet	AA(degree=pos,position=free)	kwaad
in	ADP(type=pre)	in
haer	PD(type=poss,position=prenom)	haar
leven	NOU-C(number=sg)	leven
ende	CONJ(type=coor)	en
die	PD(type=d-p,position=free)	die
hem	PD(type=pers,position=free)	hij
bedincken	VRB(finiteness=inf)	bedenken
selen	VRB(finiteness=fin,tense=pres)	zullen
van	ADP(type=pre)	van
hare	PD(type=poss,position=prenom)	haar
mesdaet	NOU-C(number=sg)	misdaad
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
die	PD(type=d-p,subtype=art,position=prenom)	die
gebode	NOU-C(number=sg)	gebod
goids	NOU-P	God
niet	ADV(type=reg)	niet
gehouden	VRB(finiteness=pastpart)	houden
en	ADV(type=reg)	ne
selen	VRB(finiteness=fin,tense=pres)	zullen
hebben	VRB(finiteness=inf)	hebben
ende	CONJ(type=coor)	en
hem	PD(type=pers,position=free)	hij
beteren	VRB(finiteness=inf)	beteren
selen	VRB(finiteness=fin,tense=pres)	zullen
voer	ADP(type=pre)	voor
hare	PD(type=poss,position=prenom)	haar
doot	NOU-C(number=sg)	dood
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
van	ADP(type=pre)	van
desen	PD(type=d-p,position=free)	deze
gaet	VRB(finiteness=fin,tense=pres)	gaan
uten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	uit+dat
lichame	NOU-C(number=sg)	lichaam
soe	ADV(type=reg)	zo
selense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zullen+zij
nemen	VRB(finiteness=inf)	nemen
dingele	NOU-C(number=pl)	dengel
goids	NOU-P	God
ende	CONJ(type=coor)	en
selense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zullen+zij
leveren	VRB(finiteness=inf)	leveren
den	PD(type=d-p,subtype=art,position=prenom)	de
quaden	AA(degree=pos,position=prenom)	kwaad
geesten	NOU-C(number=pl)	geest
dat	CONJ(type=sub)	dat
sise	PD(type=pers,position=free)+PD(type=pers,position=free)	zij+zij
voeren	VRB(finiteness=fin,tense=pres)	voeren
int	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+het
vagevier	NOU-C(number=sg)	vagevuur
dat	CONJ(type=sub)	dat
se	PD(type=pers,position=free)	zij
reine	AA(degree=pos,position=free)	rein
maect	VRB(finiteness=fin,tense=pres)	maken
van	ADP(type=pre)	van
allen	PD(type=indef,subtype=oth,position=prenom)	al
sonden	NOU-C(number=pl)	zonde
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
quade	AA(degree=pos,position=prenom)	kwaad
geeste	NOU-C(number=sg)	geeste
en	ADV(type=reg)	ne
mogen	VRB(finiteness=fin,tense=pres)	mogen
der	PD(type=d-p,subtype=art,position=prenom)	de
zielen	NOU-C(number=sg)	ziel
gheen	PD(type=indef,subtype=oth,position=prenom)	geen
arch	NOU-C(number=sg)	erg
doen	VRB(finiteness=inf)	doen
voerder	AA(degree=comp,position=free)	voorder
dan	CONJ(type=sub)	dan
hem	PD(type=pers,position=free)	hij
dingel	NOU-C(number=sg)	dengel
bevolen	VRB(finiteness=pastpart)	bevelen
hadde	VRB(finiteness=fin,tense=past)	hebben
ende	CONJ(type=coor)	en
alsi	CONJ(type=sub)+PD(type=pers,position=free)	alse+zij
daer	ADV(type=reg)	daar
hebben	VRB(finiteness=fin,tense=pres)	hebben
voldaen	VRB(finiteness=pastpart)	voldoen
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
sculdich	AA(degree=pos,position=free)	schuldig
sijn	VRB(finiteness=fin,tense=pres)	zijn
te	ADP(type=pre)	te
doene	VRB(finiteness=inf)	doen
soe	ADV(type=reg)	zo
nemense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	nemen+zij
die	PD(type=d-p,subtype=art,position=prenom)	die
goede	AA(degree=pos,position=prenom)	goed
ingelen	NOU-C(number=pl)	engel
ende	CONJ(type=coor)	en
settense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zetten+zij
int	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+het
paradijs	NOU-C(number=sg)	paradijs
daer	ADV(type=reg)	daar
dandere	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=free,representation=let)	de+ander
goede	AA(degree=pos,position=prenom)	goed
ingle	NOU-C(number=sg)	engel
sijn	VRB(finiteness=fin,tense=pres)	zijn
die	PD(type=d-p,subtype=art,position=prenom)	die
derde	NUM(type=ord,position=prenom,representation=let)	derde
maniere	NOU-C(number=sg)	manier
es	VRB(finiteness=fin,tense=pres)	zijn
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
die	PD(type=d-p,position=free)	die
altoes	ADV(type=reg)	altoos
heeft	VRB(finiteness=fin,tense=pres)	hebben
quaet	NOU-C(number=sg)	kwaad
gedaen	VRB(finiteness=pastpart)	doen
ende	CONJ(type=coor)	en
van	ADP(type=pre)	van
desen	PD(type=d-p,subtype=oth,position=prenom)	deze
eerterike	NOU-C(number=sg)	aardrijk
sceet	VRB(finiteness=fin,tense=pres)	scheiden
in	ADP(type=pre)	in
quaetheden	NOU-C(number=pl)	kwaadheid
ende	CONJ(type=coor)	en
in	ADP(type=pre)	in
sonden	NOU-C(number=pl)	zonde
buten	ADP(type=pre)	buiten
den	PD(type=d-p,subtype=art,position=prenom)	de
geboden	NOU-C(number=pl)	gebod
der	PD(type=d-p,subtype=art,position=prenom)	de
wet	NOU-C(number=sg)	wet
tote	ADP(type=pre)	tot
desen	PD(type=d-p,position=free)	deze
comen	VRB(finiteness=fin,tense=pres)	komen
groote	AA(degree=pos,position=prenom)	groot
hope	NOU-C(number=sg)	hope
van	ADP(type=pre)	van
duvelen	NOU-C(number=pl)	duivel
ende	CONJ(type=coor)	en
nemense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	nemen+zij
ende	CONJ(type=coor)	en
voerense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	voeren+zij
met	ADP(type=pre)	met
grooter	AA(degree=pos,position=prenom)	groot
scanden	NOU-C(number=sg)	schande
int	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+het
vier	NOU-C(number=sg)	vier
van	ADP(type=pre)	van
der	PD(type=d-p,subtype=art,position=prenom)	de
helle	NOU-C(number=sg)	hel
daer	ADV(type=reg)	daar
sy	PD(type=pers,position=free)	zij
ewelijc	AA(degree=pos,position=free)	eeuwelijk
sijn	VRB(finiteness=inf)	zijn
selen	VRB(finiteness=fin,tense=pres)	zullen
sonder	ADP(type=pre)	zonder
inde	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
was	VRB(finiteness=fin,tense=past)	zijn
van	ADP(type=pre)	van
gode	NOU-P	God
doen	ADV(type=reg)	toen
blies	VRB(finiteness=fin,tense=past)	blazen
in	ADP(type=pre)	in
hem	PD(type=pers,position=free)	hij
onse	PD(type=poss,position=prenom)	ons
here	NOU-C(number=sg)	heer
god	NOU-P	God
mits	ADP(type=pre)	mits
siere	PD(type=poss,position=prenom)	zijn
gracien	NOU-C(number=sg)	gratie
den	PD(type=d-p,subtype=art,position=prenom)	de
gheest	NOU-C(number=sg)	geest
des	PD(type=d-p,subtype=art,position=prenom)	de
levens	NOU-C(number=sg)	leven
ende	CONJ(type=coor)	en
gaf	VRB(finiteness=fin,tense=past)	geven
hem	PD(type=pers,position=free)	hij
theerscap	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+heerschap
boven	ADP(type=pre)	boven
alle	PD(type=indef,subtype=oth,position=prenom)	al
dingen	NOU-C(number=pl)	ding
inde	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
werelt	NOU-C(number=sg)	wereld
alsoe	ADV(type=reg)	alzo
alse	CONJ(type=sub)	als
god	NOU-P	God
es	VRB(finiteness=fin,tense=pres)	zijn
boven	ADV(type=reg)	boven
al	ADV(type=reg)	al
inden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
hemele	NOU-C(number=sg)	hemel
ende	CONJ(type=coor)	en
van	ADP(type=pre)	van
hem	PD(type=pers,position=free)	hij
maecti	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	maken+gij
yeven	PD(type=indef,position=free)	ieven
sine	PD(type=poss,position=prenom)	zijn
ghesellinne	NOU-C(number=sg)	gezellin
ende	CONJ(type=coor)	en
hine	PD(type=pers,position=free)+ADV(type=reg)	hij+ne
woude	VRB(finiteness=fin,tense=past)	willen
anders	ADV(type=reg)	anders
niet	ADV(type=reg)	niet
van	ADP(type=pre)	van
hem	PD(type=pers,position=free)	hij
hebben	VRB(finiteness=inf)	hebben
dan	CONJ(type=sub)	dan
gehoirsamheit	NOU-C(number=sg)	gehoorzaamheid
alse	CONJ(type=sub)	als
ghi	PD(type=pers,position=free)	gij
voren	ADV(type=reg)	voren
hebt	VRB(finiteness=fin,tense=pres)	hebben
gehoert	VRB(finiteness=pastpart)	horen
maer	CONJ(type=coor)	maar
hy	PD(type=pers,position=free)	hij
brac	VRB(finiteness=fin,tense=past)	breken
sijn	PD(type=poss,position=prenom)	zijn
gebod	NOU-C(number=sg)	gebod
ende	CONJ(type=coor)	en
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
wertti	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	worden+gij
ontcleet	VRB(finiteness=pastpart)	ontkleden
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
clederen	NOU-C(number=pl)	kleed
der	PD(type=d-p,subtype=art,position=prenom)	de
gracien	NOU-C(number=sg)	gratie
ende	CONJ(type=coor)	en
gheworpen	VRB(finiteness=pastpart)	werpen
uten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	uit+dat
paradise	NOU-C(number=sg)	paradijs
wat	PD(type=w-p,position=prenom)	wat
pinen	NOU-C(number=sg)	pijn
ende	CONJ(type=coor)	en
wat	PD(type=w-p,position=prenom)	wat
travelgien	NOU-C(number=sg)	travelgie
sy	PD(type=pers,position=free)	zij
doecht	VRB(finiteness=fin,tense=pres)	deugen
ende	CONJ(type=coor)	en
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
heeft	VRB(finiteness=fin,tense=pres)	hebben
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
meer	PD(type=indef,position=free)	meer
machs	NOU-C(number=sg)	maag
dan	CONJ(type=sub)	dan
die	PD(type=d-p,subtype=art,position=prenom)	die
lichame	NOU-C(number=sg)	lichaam
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
soe	ADV(type=reg)	zo
seggen	VRB(finiteness=fin,tense=pres)	zeggen
wy	PD(type=pers,position=free)	wij
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
beleet	VRB(finiteness=fin,tense=pres)	beleiden
ende	CONJ(type=coor)	en
draecht	VRB(finiteness=fin,tense=pres)	dragen
den	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
ende	CONJ(type=coor)	en
doeten	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	doen+hij
rueren	VRB(finiteness=inf)	roeren
ende	CONJ(type=coor)	en
doeten	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	doen+hij
spreken	VRB(finiteness=inf)	spreken
ende	CONJ(type=coor)	en
werct	VRB(finiteness=fin,tense=pres)	werken
haer	PD(type=pers,position=free)	zij
ja	ADV(type=reg)	ja
ende	CONJ(type=coor)	en
haer	PD(type=pers,position=free)	zij
neen	ADV(type=reg)	neen
dat	CONJ(type=sub)	dat
die	PD(type=d-p,subtype=art,position=prenom)	die
lichame	NOU-C(number=sg)	lichaam
niet	ADV(type=reg)	niet
ghedoen	VRB(finiteness=inf)	gedoen
en	ADV(type=reg)	ne
can	VRB(finiteness=fin,tense=pres)	kunnen
der	PD(type=d-p,subtype=art,position=prenom)	de
zielen	NOU-C(number=sg)	ziel
ende	CONJ(type=coor)	en
sy	PD(type=pers,position=free)	zij
leecht	VRB(finiteness=fin,tense=pres)	liggen
ende	CONJ(type=coor)	en
bedect	VRB(finiteness=fin,tense=pres)	bedekken
haer	PD(type=refl,position=free)	zij
selven	PD(type=d-p,position=free)	zelf
inden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
lichame	NOU-C(number=sg)	lichaam
dat	CONJ(type=sub)	dat
mense	PD(type=pers,position=free)+PD(type=pers,position=free)	men+zij
niet	ADV(type=reg)	niet
sien	VRB(finiteness=inf)	zien
en	ADV(type=reg)	ne
mach	VRB(finiteness=fin,tense=pres)	mogen
dat	PD(type=d-p,position=free)	dat
machmen	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	mogen+men
sien	VRB(finiteness=inf)	zien
openbare	AA(degree=pos,position=free)	openbaar
want	CONJ(type=coor)	want
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
sceet	VRB(finiteness=fin,tense=pres)	scheiden
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
lichame	NOU-C(number=sg)	lichaam
so	ADV(type=reg)	zo
wert	VRB(finiteness=fin,tense=pres)	worden
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
donweertste	PD(type=d-p,subtype=art,position=prenom)+AA(degree=sup,position=prenom)	de+onwaartst
corre	NOU-C(number=sg)	korn
van	ADP(type=pre)	van
eerterike	NOU-C(number=sg)	aardrijk
die	PD(type=d-p,position=free)	die
spreken	VRB(finiteness=fin,tense=pres)	spreken
no	CONJ(type=coor)	noch
rueren	VRB(finiteness=inf)	roeren
en	ADV(type=reg)	ne
mach	VRB(finiteness=fin,tense=pres)	mogen
maer	CONJ(type=coor)	maar
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
es	VRB(finiteness=fin,tense=pres)	zijn
ghesceden	VRB(finiteness=pastpart)	scheiden
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
lichame	NOU-C(number=sg)	lichaam
sy	PD(type=pers,position=free)	zij
en	ADV(type=reg)	ne
mach	VRB(finiteness=fin,tense=pres)	mogen
niet	ADV(type=reg)	niet
sterven	VRB(finiteness=inf)	sterven
maer	CONJ(type=coor)	maar
sy	PD(type=pers,position=free)	zij
vaert	VRB(finiteness=fin,tense=pres)	varen
ende	CONJ(type=coor)	en
ontfaet	VRB(finiteness=fin,tense=pres)	ontvangen
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
verdient	VRB(finiteness=pastpart)	verdienen
heeft	VRB(finiteness=fin,tense=pres)	hebben
inden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
lichame	NOU-C(number=sg)	lichaam
daer	ADV(type=pron)	daar
sy	PD(type=pers,position=free)	zij
inne	ADV(type=pron)	in
gheweest	VRB(finiteness=pastpart)	zijn
heeft	VRB(finiteness=fin,tense=pres)	hebben
van	ADP(type=pre)	van
al	PD(type=indef,position=free)	al
den	PD(type=d-p,subtype=art,position=prenom)	de
tiden	NOU-C(number=pl)	tijd
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
in	ADP(type=pre)	in
die	PD(type=d-p,subtype=art,position=prenom)	die
werelt	NOU-C(number=sg)	wereld
was	VRB(finiteness=fin,tense=past)	zijn
ende	CONJ(type=coor)	en
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
soe	ADV(type=reg)	zo
hevet	VRB(finiteness=fin,tense=pres)	hebben
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
vele	PD(type=indef,position=free)	veel
meer	ADV(type=reg)	meer
scout	NOU-C(number=sg)	scout
ende	CONJ(type=coor)	en
occusoen	VRB(finiteness=fin,tense=pres)	occusoen
van	ADP(type=pre)	van
quaet	NOU-C(number=sg)	kwaad
te	ADP(type=pre)	te
doene	VRB(finiteness=inf)	doen
dan	CONJ(type=sub)	dan
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
want	CONJ(type=coor)	want
mits	ADP(type=pre)	mits
hare	PD(type=pers,position=free)	haar
soe	ADV(type=reg)	zo
doet	VRB(finiteness=fin,tense=pres)	doen
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
al	PD(type=indef,position=free)	al
datti	PD(type=d-p,position=free)+PD(type=pers,position=free)	dat+gij
doet	VRB(finiteness=fin,tense=pres)	doen
ende	CONJ(type=coor)	en
sy	PD(type=pers,position=free)	zij
es	VRB(finiteness=fin,tense=pres)	zijn
gemaect	VRB(finiteness=pastpart)	maken
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
levene	NOU-C(number=sg)	leven
ende	CONJ(type=coor)	en
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
soe	ADV(type=reg)	zo
blijft	VRB(finiteness=fin,tense=pres)	blijven
sy	PD(type=pers,position=free)	zij
altoes	ADV(type=reg)	altoos
levende	VRB(finiteness=prespart)	leven
ende	CONJ(type=coor)	en
en	ADV(type=reg)	ne
waer	ADV(type=reg)	waar
sy	PD(type=pers,position=free)	zij
niet	ADV(type=reg)	niet
consenterende	VRB(finiteness=prespart)	consenteren
tquaet	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+kwaad
dat	PD(type=d-p,position=free)	dat
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
doet	VRB(finiteness=fin,tense=pres)	doen
soe	ADV(type=reg)	zo
en	ADV(type=reg)	ne
worde	VRB(finiteness=fin,tense=pres)	worden
sy	PD(type=pers,position=free)	zij
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
niet	ADV(type=reg)	niet
verdoemt	VRB(finiteness=pastpart)	verdoemen
no	CONJ(type=coor)	noch
oec	ADV(type=reg)	ook
geset	VRB(finiteness=pastpart)	zetten
in	ADP(type=pre)	in
de	PD(type=d-p,subtype=art,position=prenom)	de
glorie	NOU-C(number=sg)	glorie
om	ADP(type=pre)	om
tgoet	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+goed
dat	PD(type=d-p,position=free)	dat
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
doen	VRB(finiteness=inf)	doen
mochte	VRB(finiteness=fin,tense=past)	mogen
ende	CONJ(type=coor)	en
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
dat	CONJ(type=sub)	dat
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
sterft	VRB(finiteness=fin,tense=pres)	sterven
mits	ADP(type=pre)	mits
hare	PD(type=pers,position=free)	haar
alsoe	ADV(type=reg)	alzo
es	VRB(finiteness=fin,tense=pres)	zijn
sy	PD(type=pers,position=free)	zij
te	ADV(type=reg)	te
mere	ADV(type=reg)	meer
mesdadich	AA(degree=pos,position=free)	misdadig
ende	CONJ(type=coor)	en
dit	PD(type=d-p,position=free)	dit
sal	VRB(finiteness=fin,tense=pres)	zullen
sijn	VRB(finiteness=inf)	zijn
na	ADP(type=pre)	na
de	PD(type=d-p,subtype=art,position=prenom)	de
comst	NOU-C(number=sg)	komst
des	PD(type=d-p,subtype=art,position=prenom)	de
goids	NOU-C(number=sg)	god
soens	NOU-C(number=sg)	zoens
in	ADP(type=pre)	in
eerterike	NOU-C(number=sg)	aardrijk
goet	AA(degree=pos,position=free)	goed
tetene	ADP(type=pre)+VRB(finiteness=inf)	te+eten
sijn	VRB(finiteness=inf)	zijn
ende	CONJ(type=coor)	en
rechte	AA(degree=pos,position=free)	recht
aldus	ADV(type=reg)	aldus
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
vander	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
zielen	NOU-C(number=sg)	ziel
ende	CONJ(type=coor)	en
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
lichame	NOU-C(number=sg)	lichaam
alse	CONJ(type=sub)	als
de	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
heeft	VRB(finiteness=fin,tense=pres)	hebben
verloren	VRB(finiteness=pastpart)	verliezen
sijn	PD(type=poss,position=prenom)	zijn
bloet	NOU-C(number=sg)	bloed
in	ADP(type=pre)	in
wat	PD(type=w-p,position=prenom)	wat
manieren	NOU-C(number=pl)	manier
dat	PD(type=d-p,position=free)	dat
gevalt	VRB(finiteness=fin,tense=pres)	gevallen
soe	ADV(type=reg)	zo
wert	VRB(finiteness=fin,tense=pres)	worden
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
ie	ADV(type=reg)	ie
lanc	AA(degree=comp,position=free)	lang
soe	ADV(type=reg)	zo
crancker	AA(degree=comp,position=free)	krank
ende	CONJ(type=coor)	en
alse	CONJ(type=sub)	als
dbloet	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+bloed
al	ADV(type=reg)	al
ute	ADV(type=reg)	uit
es	VRB(finiteness=fin,tense=pres)	zijn
soe	ADV(type=reg)	zo
sprinct	VRB(finiteness=fin,tense=pres)	springen
die	PD(type=d-p,subtype=art,position=prenom)	die
ziele	NOU-C(number=sg)	ziel
alse	CONJ(type=sub)	als
een	PD(type=indef,subtype=art,position=prenom)	een
visch	NOU-C(number=sg)	vis
uten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	uit+dat
watere	NOU-C(number=sg)	water
ende	CONJ(type=coor)	en
moet	VRB(finiteness=fin,tense=pres)	moeten
rumen	VRB(finiteness=inf)	ruimen
den	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
met	ADP(type=pre)	met
fortsen	NOU-C(number=pl)	fors
dan	ADV(type=reg)	dan
comen	VRB(finiteness=fin,tense=pres)	komen
die	PD(type=d-p,subtype=art,position=prenom)	die
visschere	NOU-C(number=sg)	visser
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
zielen	NOU-C(number=pl)	ziel
sijn	VRB(finiteness=fin,tense=pres)	zijn
sy	PD(type=pers,position=free)	zij
quaet	AA(degree=pos,position=free)	kwaad
sijn	VRB(finiteness=fin,tense=pres)	zijn
sy	PD(type=pers,position=free)	zij
goet	AA(degree=pos,position=free)	goed
dats	PD(type=d-p,position=free)+VRB(finiteness=fin,tense=pres)	dat+zijn
te	ADP(type=pre)	te
verstane	VRB(finiteness=inf)	verstaan
dingele	NOU-C(number=pl)	dengel
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
duvele	NOU-C(number=sg)	duivel
ende	CONJ(type=coor)	en
dragense	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	dragen+zij
en	PD(type=indef,subtype=art,position=prenom)	een
weghe	NOU-C(number=sg)	weg
ende	CONJ(type=coor)	en
gheven	VRB(finiteness=fin,tense=pres)	geven
hem	PD(type=pers,position=free)	hij
loen	NOU-C(number=sg)	loen
na	CONJ(type=sub)	na
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
verdienden	VRB(finiteness=fin,tense=past)	verdienen
inden	ADP(type=pre)+PD(type=d-p,subtype=oth,position=prenom)	indien
selven	PD(type=d-p,subtype=oth,position=prenom)	zelf
lichame	NOU-C(number=sg)	lichaam
ende	CONJ(type=coor)	en
heeft	VRB(finiteness=fin,tense=pres)	hebben
sy	PD(type=pers,position=free)	zij
wel	ADV(type=reg)	wel
ghedaen	VRB(finiteness=pastpart)	doen
soe	ADV(type=reg)	zo
sal	VRB(finiteness=fin,tense=pres)	zullen
sy	PD(type=pers,position=free)	zij
sijn	VRB(finiteness=inf)	zijn
in	ADP(type=pre)	in
de	PD(type=d-p,subtype=art,position=prenom)	de
bliscap	NOU-C(number=sg)	blijdschap
des	PD(type=d-p,subtype=art,position=prenom)	de
goids	NOU-C(number=sg)	god
soens	NOU-C(number=sg)	zoens
alst	CONJ(type=sub)+PD(type=pers,position=free)	als+het
tijt	NOU-C(number=sg)	tijd
sijn	VRB(finiteness=inf)	zijn
sal	VRB(finiteness=fin,tense=pres)	zullen
in	ADP(type=pre)	in
sine	PD(type=poss,position=prenom)	zijn
vrientscap	NOU-C(number=sg)	vriendschap
ende	CONJ(type=coor)	en
hadde	VRB(finiteness=fin,tense=past)	hebben
mogen	VRB(finiteness=inf)	mogen
dienen	VRB(finiteness=inf)	dienen
sinen	PD(type=poss,position=prenom)	zijn
tijt	NOU-C(number=sg)	tijd
ute	ADV(type=reg)	uit
aldus	ADV(type=reg)	aldus
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
lieden	NOU-C(number=pl)	lieden
sijn	VRB(finiteness=fin,tense=pres)	zijn
sy	PD(type=pers,position=free)	zij
goet	AA(degree=pos,position=free)	goed
sijn	VRB(finiteness=fin,tense=pres)	zijn
sy	PD(type=pers,position=free)	zij
quaet	AA(degree=pos,position=free)	kwaad
met	ADP(type=pre)	met
